Genesis	GEN	21	25
Genesis	GEN	21	26
Genesis	GEN	21	27
Genesis	GEN	21	28
Genesis	GEN	21	29
Genesis	GEN	21	30
Genesis	GEN	21	31
Genesis	GEN	21	32
Genesis	GEN	21	33
Genesis	GEN	21	34
Genesis	GEN	22	00
Genesis	GEN	22	1
Genesis	GEN	22	2
Genesis	GEN	22	3
Genesis	GEN	22	4
Genesis	GEN	22	5
Genesis	GEN	22	6
Genesis	GEN	22	7
Genesis	GEN	22	8
Genesis	GEN	22	9
Genesis	GEN	22	10
Genesis	GEN	22	11
Genesis	GEN	22	12
Genesis	GEN	22	13
Genesis	GEN	22	14
Genesis	GEN	22	15
Genesis	GEN	22	16
Genesis	GEN	22	17
Genesis	GEN	22	18
Genesis	GEN	22	19
Genesis	GEN	22	20
Genesis	GEN	22	21
Genesis	GEN	22	22
Genesis	GEN	22	23
Genesis	GEN	22	24
Genesis	GEN	23	00
Genesis	GEN	23	1
Genesis	GEN	23	2
Genesis	GEN	23	3
Genesis	GEN	23	4
Genesis	GEN	23	5
Genesis	GEN	23	6
Genesis	GEN	23	7
Genesis	GEN	23	8
Genesis	GEN	23	9
Genesis	GEN	23	10
Genesis	GEN	23	11
Genesis	GEN	23	12
Genesis	GEN	23	13
Genesis	GEN	23	14
Genesis	GEN	23	15
Genesis	GEN	23	16
Genesis	GEN	23	17
Genesis	GEN	23	18
Genesis	GEN	23	19
Genesis	GEN	23	20
Genesis	GEN	24	00
Genesis	GEN	24	1
Genesis	GEN	24	2
Genesis	GEN	24	3
Genesis	GEN	24	4
Genesis	GEN	24	5
Genesis	GEN	24	6
Genesis	GEN	24	7
Genesis	GEN	24	8
Genesis	GEN	24	9
Genesis	GEN	24	10
Genesis	GEN	24	11
Genesis	GEN	24	12
Genesis	GEN	24	13
Genesis	GEN	24	14
Genesis	GEN	24	15
Genesis	GEN	24	16
Genesis	GEN	24	17
Genesis	GEN	24	18
Genesis	GEN	24	19
Genesis	GEN	24	20
Genesis	GEN	24	21
Genesis	GEN	24	22
Genesis	GEN	24	23
Genesis	GEN	24	24
Genesis	GEN	24	25
Genesis	GEN	24	26
Genesis	GEN	24	27
Genesis	GEN	24	28
Genesis	GEN	24	29
Genesis	GEN	24	30
Genesis	GEN	24	31
Genesis	GEN	24	32
Genesis	GEN	24	33
Genesis	GEN	24	34
Genesis	GEN	24	35
Genesis	GEN	24	36
Genesis	GEN	24	37
Genesis	GEN	24	38
Genesis	GEN	24	39
Genesis	GEN	24	40
Genesis	GEN	24	41
Genesis	GEN	24	42
Genesis	GEN	24	43
Genesis	GEN	24	44
Genesis	GEN	24	45
Genesis	GEN	24	46
Genesis	GEN	24	47
Genesis	GEN	24	48
Genesis	GEN	24	49
Genesis	GEN	24	50
Genesis	GEN	24	51
Genesis	GEN	24	52
Genesis	GEN	24	53
Genesis	GEN	24	54
Genesis	GEN	24	55
Genesis	GEN	24	56
Genesis	GEN	24	57
Genesis	GEN	24	58
Genesis	GEN	24	59
Genesis	GEN	24	60
Genesis	GEN	24	61
Genesis	GEN	24	62
Genesis	GEN	24	63
Genesis	GEN	24	64
Genesis	GEN	24	65
Genesis	GEN	24	66
Genesis	GEN	24	67
Genesis	GEN	25	00
Genesis	GEN	25	1
Genesis	GEN	25	2
Genesis	GEN	25	3
Genesis	GEN	25	4
Genesis	GEN	25	5
Genesis	GEN	25	6
Genesis	GEN	25	7
Genesis	GEN	25	8
Genesis	GEN	25	9
Genesis	GEN	25	10
Genesis	GEN	25	11
Genesis	GEN	25	12
Genesis	GEN	25	13
Genesis	GEN	25	14
Genesis	GEN	25	15
Genesis	GEN	25	16
Genesis	GEN	25	17
Genesis	GEN	25	18
Genesis	GEN	25	19
Genesis	GEN	25	20
Genesis	GEN	25	21
Genesis	GEN	25	22
Genesis	GEN	25	23
Genesis	GEN	25	24
Genesis	GEN	25	25
Genesis	GEN	25	26
Genesis	GEN	25	27
Genesis	GEN	25	28
Genesis	GEN	25	29
Genesis	GEN	25	30
Genesis	GEN	25	31
Genesis	GEN	25	32
Genesis	GEN	25	33
Genesis	GEN	25	34
Genesis	GEN	26	00
Genesis	GEN	26	1
Genesis	GEN	26	2
Genesis	GEN	26	3
Genesis	GEN	26	4
Genesis	GEN	26	5
Genesis	GEN	26	6
Genesis	GEN	26	7
Genesis	GEN	26	8
Genesis	GEN	26	9
Genesis	GEN	26	10
Genesis	GEN	26	11
Genesis	GEN	26	12
Genesis	GEN	26	13
Genesis	GEN	26	14
Genesis	GEN	26	15
Genesis	GEN	26	16
Genesis	GEN	26	17
Genesis	GEN	26	18
Genesis	GEN	26	19
Genesis	GEN	26	20
Genesis	GEN	26	21
Genesis	GEN	26	22
Genesis	GEN	26	23
Genesis	GEN	26	24
Genesis	GEN	26	25
Genesis	GEN	26	26
Genesis	GEN	26	27
Genesis	GEN	26	28
Genesis	GEN	26	29
Genesis	GEN	26	30
Genesis	GEN	26	31
Genesis	GEN	26	32
Genesis	GEN	26	33
Genesis	GEN	26	34
Genesis	GEN	26	35
Genesis	GEN	27	00
Genesis	GEN	27	1
Genesis	GEN	27	2
Genesis	GEN	27	3
Genesis	GEN	27	4
Genesis	GEN	27	5
Genesis	GEN	27	6
Genesis	GEN	27	7
Genesis	GEN	27	8
Genesis	GEN	27	9
Genesis	GEN	27	10
Genesis	GEN	27	11
Genesis	GEN	27	12
Genesis	GEN	27	13
Genesis	GEN	27	14
Genesis	GEN	27	15
Genesis	GEN	27	16
Genesis	GEN	27	17
Genesis	GEN	27	18
Genesis	GEN	27	19
Genesis	GEN	27	20
Genesis	GEN	27	21
Genesis	GEN	27	22
Genesis	GEN	27	23
Genesis	GEN	27	24
Genesis	GEN	27	25
Genesis	GEN	27	26
Genesis	GEN	27	27
Genesis	GEN	27	28
Genesis	GEN	27	29
Genesis	GEN	27	30
Genesis	GEN	27	31
Genesis	GEN	27	32
Genesis	GEN	27	33
Genesis	GEN	27	34
Genesis	GEN	27	35
Genesis	GEN	27	36
Genesis	GEN	27	37
Genesis	GEN	27	38
Genesis	GEN	27	39
Genesis	GEN	27	40
Genesis	GEN	27	41
Genesis	GEN	27	42
Genesis	GEN	27	43
Genesis	GEN	27	44
Genesis	GEN	27	45
Genesis	GEN	27	46
Genesis	GEN	28	00
Genesis	GEN	28	1
Genesis	GEN	28	2
Genesis	GEN	28	3
Genesis	GEN	28	4
Genesis	GEN	28	5
Genesis	GEN	28	6
Genesis	GEN	28	7
Genesis	GEN	28	8
Genesis	GEN	28	9
Genesis	GEN	28	10
Genesis	GEN	28	11
Genesis	GEN	28	12
Genesis	GEN	28	13
Genesis	GEN	28	14
Genesis	GEN	28	15
Genesis	GEN	28	16
Genesis	GEN	28	17
Genesis	GEN	28	18
Genesis	GEN	28	19
Genesis	GEN	28	20
Genesis	GEN	28	21
Genesis	GEN	28	22
Genesis	GEN	29	00
Genesis	GEN	29	1
Genesis	GEN	29	2
Genesis	GEN	29	3
Genesis	GEN	29	4
Genesis	GEN	29	5
Genesis	GEN	29	6
Genesis	GEN	29	7
Genesis	GEN	29	8
Genesis	GEN	29	9
Genesis	GEN	29	10
Genesis	GEN	29	11
Genesis	GEN	29	12
Genesis	GEN	29	13
Genesis	GEN	29	14
Genesis	GEN	29	15
Genesis	GEN	29	16
Genesis	GEN	29	17
Genesis	GEN	29	18
Genesis	GEN	29	19
Genesis	GEN	29	20
Genesis	GEN	29	21
Genesis	GEN	29	22
Genesis	GEN	29	23
Genesis	GEN	29	24
Genesis	GEN	29	25
Genesis	GEN	29	26
Genesis	GEN	29	27
Genesis	GEN	29	28
Genesis	GEN	29	29
Genesis	GEN	29	30
Genesis	GEN	29	31
Genesis	GEN	29	32
Genesis	GEN	29	33
Genesis	GEN	29	34
Genesis	GEN	29	35
Genesis	GEN	30	00
Genesis	GEN	30	1
Genesis	GEN	30	2
Genesis	GEN	30	3
Genesis	GEN	30	4
Genesis	GEN	30	5
Genesis	GEN	30	6
Genesis	GEN	30	7
Genesis	GEN	30	8
Genesis	GEN	30	9
Genesis	GEN	30	10
Genesis	GEN	30	11
Genesis	GEN	30	12
Genesis	GEN	30	13
Genesis	GEN	30	14
Genesis	GEN	30	15
Genesis	GEN	30	16
Genesis	GEN	30	17
Genesis	GEN	30	18
Genesis	GEN	30	19
Genesis	GEN	30	20
Genesis	GEN	30	21
Genesis	GEN	30	22
Genesis	GEN	30	23
Genesis	GEN	30	24
Genesis	GEN	30	25
Genesis	GEN	30	26
Genesis	GEN	30	27
Genesis	GEN	30	28
Genesis	GEN	30	29
Genesis	GEN	30	30
Genesis	GEN	30	31
Genesis	GEN	30	32
Genesis	GEN	30	33
Genesis	GEN	30	34
Genesis	GEN	30	35
Genesis	GEN	30	36
Genesis	GEN	30	37
Genesis	GEN	30	38
Genesis	GEN	30	39
Genesis	GEN	30	40
Genesis	GEN	30	41
Genesis	GEN	30	42
Genesis	GEN	30	43
Genesis	GEN	31	00
Genesis	GEN	31	1
Genesis	GEN	31	2
Genesis	GEN	31	3
Genesis	GEN	31	4
Genesis	GEN	31	5
Genesis	GEN	31	6
Genesis	GEN	31	7
Genesis	GEN	31	8
Genesis	GEN	31	9
Genesis	GEN	31	10
Genesis	GEN	31	11
Genesis	GEN	31	12
Genesis	GEN	31	13
Genesis	GEN	31	14
Genesis	GEN	31	15
Genesis	GEN	31	16
Genesis	GEN	31	17
Genesis	GEN	31	18
Genesis	GEN	31	19
Genesis	GEN	31	20
Genesis	GEN	31	21
Genesis	GEN	31	22
Genesis	GEN	31	23
Genesis	GEN	31	24
Genesis	GEN	31	25
Genesis	GEN	31	26
Genesis	GEN	31	27
Genesis	GEN	31	28
Genesis	GEN	31	29
Genesis	GEN	31	30
Genesis	GEN	31	31
Genesis	GEN	31	32
Genesis	GEN	31	33
Genesis	GEN	31	34
Genesis	GEN	31	35
Genesis	GEN	31	36
Genesis	GEN	31	37
Genesis	GEN	31	38
Genesis	GEN	31	39
Genesis	GEN	31	40
Genesis	GEN	31	41
Genesis	GEN	31	42
Genesis	GEN	31	43
Genesis	GEN	31	44
Genesis	GEN	31	45
Genesis	GEN	31	46
Genesis	GEN	31	47
Genesis	GEN	31	48
Genesis	GEN	31	49
Genesis	GEN	31	50
Genesis	GEN	31	51
Genesis	GEN	31	52
Genesis	GEN	31	53
Genesis	GEN	31	54
Genesis	GEN	31	55
Genesis	GEN	32	00
Genesis	GEN	32	1
Genesis	GEN	32	2
Genesis	GEN	32	3
Genesis	GEN	32	4
Genesis	GEN	32	5
Genesis	GEN	32	6
Genesis	GEN	32	7
Genesis	GEN	32	8
Genesis	GEN	32	9
Genesis	GEN	32	10
Genesis	GEN	32	11
Genesis	GEN	32	12
Genesis	GEN	32	13
Genesis	GEN	32	14
Genesis	GEN	32	15
Genesis	GEN	32	16
Genesis	GEN	32	17
Genesis	GEN	32	18
Genesis	GEN	32	19
Genesis	GEN	32	20
Genesis	GEN	32	21
Genesis	GEN	32	22
Genesis	GEN	32	23
Genesis	GEN	32	24
Genesis	GEN	32	25
Genesis	GEN	32	26
Genesis	GEN	32	27
Genesis	GEN	32	28
Genesis	GEN	32	29
Genesis	GEN	32	30
Genesis	GEN	32	31
Genesis	GEN	32	32
Genesis	GEN	33	00
Genesis	GEN	33	1
Genesis	GEN	33	2
Genesis	GEN	33	3
Genesis	GEN	33	4
Genesis	GEN	33	5
Genesis	GEN	33	6
Genesis	GEN	33	7
Genesis	GEN	33	8
Genesis	GEN	33	9
Genesis	GEN	33	10
Genesis	GEN	33	11
Genesis	GEN	33	12
Genesis	GEN	33	13
Genesis	GEN	33	14
Genesis	GEN	33	15
Genesis	GEN	33	16
Genesis	GEN	33	17
Genesis	GEN	33	18
Genesis	GEN	33	19
Genesis	GEN	33	20
Genesis	GEN	34	00
Genesis	GEN	34	1
Genesis	GEN	34	2
Genesis	GEN	34	3
Genesis	GEN	34	4
Genesis	GEN	34	5
Genesis	GEN	34	6
Genesis	GEN	34	7
Genesis	GEN	34	8
Genesis	GEN	34	9
Genesis	GEN	34	10
Genesis	GEN	34	11
Genesis	GEN	34	12
Genesis	GEN	34	13
Genesis	GEN	34	14
Genesis	GEN	34	15
Genesis	GEN	34	16
Genesis	GEN	34	17
Genesis	GEN	34	18
Genesis	GEN	34	19
Genesis	GEN	34	20
Genesis	GEN	34	21
Genesis	GEN	34	22
Genesis	GEN	34	23
Genesis	GEN	34	24
Genesis	GEN	34	25
Genesis	GEN	34	26
Genesis	GEN	34	27
Genesis	GEN	34	28
Genesis	GEN	34	29
Genesis	GEN	34	30
Genesis	GEN	34	31
Genesis	GEN	35	00
Genesis	GEN	35	1
Genesis	GEN	35	2
Genesis	GEN	35	3
Genesis	GEN	35	4
Genesis	GEN	35	5
Genesis	GEN	35	6
Genesis	GEN	35	7
Genesis	GEN	35	8
Genesis	GEN	35	9
Genesis	GEN	35	10
Genesis	GEN	35	11
Genesis	GEN	35	12
Genesis	GEN	35	13
Genesis	GEN	35	14
Genesis	GEN	35	15
Genesis	GEN	35	16
Genesis	GEN	35	17
Genesis	GEN	35	18
Genesis	GEN	35	19
Genesis	GEN	35	20
Genesis	GEN	35	21
Genesis	GEN	35	22
Genesis	GEN	35	23
Genesis	GEN	35	24
Genesis	GEN	35	25
Genesis	GEN	35	26
Genesis	GEN	35	27
Genesis	GEN	35	28
